id,LOCATION,TIME,GENDER,Population (% of total),EDU_TERTIARY_PC_WKGPOP,CPI_AGRWTH,GDP_USD_CAP,GOV_SPEND_EDU,%_Sanitation_Access,Access to Clean Fuels and Technologies for cooking (% of total population) [2.1_ACCESS.CFT.TOT],Access to electricity (% of rural population with access) [1.2_ACCESS.ELECTRICITY.RURAL],Access to electricity (% of total population) [1.1_ACCESS.ELECTRICITY.TOT],Access to electricity (% of urban population with access) [1.3_ACCESS.ELECTRICITY.URBAN],Energy intensity level of primary energy (MJ/2011 USD PPP) [6.1_PRIMARY.ENERGY.INTENSITY],Renewable electricity output (GWh) [4.1.2_REN.ELECTRICITY.OUTPUT],Renewable electricity share of total electricity output (%) [4.1_SHARE.RE.IN.ELECTRICITY],Renewable energy consumption (TJ) [3.1_RE.CONSUMPTION],Renewable energy share of TFEC (%) [2.1_SHARE.TOTAL.RE.IN.TFEC],Total electricity output (GWh) [4.1.1_TOTAL.ELECTRICITY.OUTPUT],Total final energy consumption (TFEC) (TJ) [1.1_TOTAL.FINAL.ENERGY.CONSUM],Population ages 00-04 (as % of specified gender population),Population ages 05-09 (as % of specified gender population),Population ages 10-14 (as % of specified gender population),Population ages 15-19 (as % of specified gender population),Population ages 20-24 (as % of specified gender population),Population ages 25-29 (as % of specified gender population),Population ages 30-34 (as % of specified gender population),Population ages 35-39 (as % of specified gender population),Population ages 40-44 (as % of specified gender population),Population ages 45-49 (as % of specified gender population),Population ages 50-54 (as % of specified gender population),Population ages 55-59 (as % of specified gender population),Population ages 60-64 (as % of specified gender population),Population ages 65-69 (as % of specified gender population),Population ages 70-74 (as % of specified gender population),Population ages 75-79 (as % of specified gender population),Population ages 80 and older (as % of specified gender population),TER_Enrolment_rate,"GNI per capita, Atlas method (current US$)",Quality_of_life_measure
376,EST,2006,WOMEN,53.53759864,38.761127,4.437621,19205.01419,,97.1,86.15120798,100,100,100,6.412805454,130,1.34,20375.07417,17.16308273,9732,118714.5369,4.731733248,3.962745266,4.953916094,6.648042991,6.730963568,6.364811774,6.620218224,6.212121632,6.680436004,7.045757207,6.934873432,6.415616201,5.515948714,6.190249426,5.365888773,4.664455451,4.962221995,85.83997345,11500,0.506736332
377,EST,2007,MEN,46.47353102,25.973307,6.601326,21924.19503,4.66395998,97.1,86.85120344,100,100,100,6.660014706,145,1.19,23621.77982,18.56525183,12190,127236.5171,6.006077159,4.81658059,5.654191094,7.814175981,8.305503703,7.731087325,7.8188187,7.234156322,7.210942728,7.41762376,6.921493226,6.007678096,4.774796121,4.393132618,3.591383114,2.44607242,1.856287042,51.28009033,13500,0.407456888
378,EST,2007,WOMEN,53.52646898,39.773857,6.601326,21924.19503,4.66395998,97.1,86.85120344,100,100,100,6.660014706,145,1.19,23621.77982,18.56525183,12190,127236.5171,4.947249906,3.973284406,4.654935157,6.364760991,6.824847449,6.378243888,6.53892665,6.298319503,6.504037919,6.9999861,6.974132299,6.528918727,5.618753736,5.954297152,5.547169287,4.619073433,5.273063397,84.99736786,13500,0.496965013
379,EST,2008,MEN,46.5005531,26.201738,10.36236,22641.84013,5.517509937,97.1,87.54841611,100,100,100,6.794021645,197,1.86,25571.22114,20.18899637,10581,126659.1992,6.216250923,4.943015827,5.324729526,7.34919259,8.437670551,7.764775755,7.726251244,7.443096087,7.026068253,7.406337282,6.97309705,6.118173938,4.922148384,4.211050114,3.706700055,2.434909628,1.996532794,49.41033936,15070,0.428840438
380,EST,2008,WOMEN,53.4994469,41.563114,10.36236,22641.84013,5.517509937,97.1,87.54841611,100,100,100,6.794021645,197,1.86,25571.22114,20.18899637,10581,126659.1992,5.107109074,4.081641195,4.38649117,6.013148312,6.911374462,6.417894205,6.422498347,6.423335463,6.326508972,6.938859791,6.992853814,6.624941053,5.798288376,5.670070011,5.757967258,4.562285663,5.564732834,84.52249146,15070,0.513248627
381,EST,2009,MEN,46.5340998,26.493443,-0.07840831,20480.50705,5.9541502,97.1,88.24310303,100,100,100,7.067713957,541,6.16,27581.04892,24.08876776,8779,114497.55,6.363253198,5.147872642,5.062128388,6.867744717,8.482889758,7.823801189,7.642338679,7.622551543,6.903136341,7.365318782,7.015263442,6.221847571,5.083363363,4.081136908,3.774838485,2.442343826,2.100171167,49.21028137,14470,0.414742529
382,EST,2009,WOMEN,53.4659002,44.962532,-0.07840831,20480.50705,5.9541502,97.1,88.24310303,100,100,100,7.067713957,541,6.16,27581.04892,24.08876776,8779,114497.55,5.217911183,4.254333091,4.169484454,5.643974557,6.93546603,6.476079265,6.31954333,6.522423983,6.194230573,6.853697706,6.991471732,6.709903068,5.98840962,5.444874288,5.904401068,4.555643765,5.818152288,85.19129181,14470,0.524230613
383,EST,2010,MEN,46.56967216,26.480659,2.972045,21573.17775,5.52699995,97.2,88.93551454,100,100,100,7.964254373,1044,8.05,30232.69678,25.12988927,12964,120305.7302,6.451618103,5.364339186,4.896543275,6.423569692,8.391310796,7.911425053,7.600635764,7.724435647,6.880887748,7.2880733,7.050628994,6.321531508,5.233285404,4.043323511,3.772511268,2.485185926,2.160694827,51.62630844,14540,0.390121741
384,EST,2010,WOMEN,53.43032784,43.77713,2.972045,21573.17775,5.52699995,97.2,88.93551454,100,100,100,7.964254373,1044,8.05,30232.69678,25.12988927,12964,120305.7302,5.289379513,4.434721889,4.032331713,5.295420985,6.860302889,6.548534802,6.262197101,6.556402767,6.135045178,6.741018929,6.973123877,6.785697727,6.149516612,5.344033765,5.934131089,4.632966489,6.025174676,85.84674072,14540,0.496216793
385,EST,2011,MEN,46.6057684,28.079679,4.981901,24501.34442,5.017380238,97.2,89.62590098,100,100,100,7.406647402,1179,9.14,29327.50363,24.98354488,12893,117387.2794,6.531886577,5.570379176,4.82449623,6.000497471,8.146889516,8.018968491,7.574798266,7.741967787,6.93616224,7.167292274,7.072805153,6.399443091,5.350232261,4.070375946,3.711324887,2.573764561,2.308716073,54.90922928,15870,0.424560042
386,EST,2011,WOMEN,53.3942316,45.152157,4.981901,24501.34442,5.017380238,97.2,89.62590098,100,100,100,7.406647402,1179,9.14,29327.50363,24.98354488,12893,117387.2794,5.356450537,4.611645353,3.984418726,4.956204102,6.668706199,6.647840939,6.25393867,6.538298325,6.14665176,6.605264531,6.945734817,6.839434777,6.278187486,5.328677185,5.812666622,4.737118874,6.288761097,86.85179138,15870,0.51217943
387,EST,2012,MEN,46.6444265,28.885132,3.9334,25973.31691,4.712930202,97.2,90.31451941,100,100,100,6.911668731,1477,12.34,29590.74596,24.90855545,11967,118797.5192,6.439581493,5.806254308,4.859337935,5.615803083,7.776461717,8.180664913,7.579538063,7.693452814,7.099769258,7.00899344,7.103814526,6.480843228,5.467908079,4.171804157,3.595596159,2.693824979,2.426351848,57.06785965,16900,0.438974331
388,EST,2012,WOMEN,53.3555735,45.828297,3.9334,25973.31691,4.712930202,97.2,90.31451941,100,100,100,6.911668731,1477,12.34,29590.74596,24.90855545,11967,118797.5192,5.30071125,4.806740187,4.025468084,4.642366082,6.377913326,6.773429676,6.28440964,6.464202658,6.240274768,6.441569391,6.916160719,6.88206936,6.397575977,5.431135454,5.589002495,4.926979421,6.499991513,88.12824249,16900,0.528112585
389,EST,2013,MEN,46.68605276,28.258377,2.780567,27449.85271,4.849170208,97.2,91.00162238,100,100,100,7.509976753,1220,9.19,29150.83005,24.47524493,13275,119103.3231,6.24518831,6.053774229,4.978386903,5.284876343,7.319927324,8.337776971,7.614098838,7.603077536,7.316847843,6.848118356,7.127054541,6.561888662,5.585044742,4.318729568,3.468144386,2.813673546,2.523391903,58.67863846,18240,0.448686295
390,EST,2013,WOMEN,53.31394724,45.959515,2.780567,27449.85271,4.849170208,97.2,91.00162238,100,100,100,7.509976753,1220,9.19,29150.83005,24.47524493,13275,119103.3231,5.171598926,5.006535818,4.135661154,4.371972483,6.017919921,6.883401294,6.346059136,6.360677795,6.374870667,6.277365633,6.874033998,6.909941965,6.505303167,5.610158691,5.327294739,5.139806892,6.687397723,88.12747192,18240,0.521131597
391,EST,2014,MEN,46.72773777,28.447504,-0.1061751,28511.18553,5.481639862,97.2,91.68746024,100,100,100,7.230473336,1389,11.16,29454.40127,25.24914376,12446,116655.0499,6.049798957,6.280953904,5.148392061,5.028594062,6.845855038,8.399820141,7.677136276,7.517243282,7.501822131,6.742127502,7.116780323,6.636127375,5.700956274,4.471809323,3.384699296,2.88911218,2.608771876,57.01000977,18840,0.453720868
392,EST,2014,WOMEN,53.27226223,46.141506,-0.1061751,28511.18553,5.481639862,97.2,91.68746024,100,100,100,7.230473336,1389,11.16,29454.40127,25.24914376,12446,116655.0499,5.039604623,5.188967375,4.285386798,4.166494617,5.64189675,6.914683825,6.427012304,6.272808433,6.482542783,6.155482496,6.804761952,6.920948802,6.601434965,5.800372197,5.12745669,5.286644065,6.883501325,86.74562073,18840,0.528235658
393,EST,2015,MEN,46.77069633,28.332598,-0.492326,28734.99,,97.2,,,,,,,,,,,,5.919806759,6.450375413,5.347787428,4.863546,6.402585222,8.311104392,7.765906087,7.466160806,7.599453176,6.725412841,7.06091949,6.698916918,5.814473276,4.610778151,3.374735244,2.902197536,2.685841262,55.35813904,18300,0.465928947
394,EST,2015,WOMEN,53.22930367,47.362286,-0.492326,28734.99,,97.2,,,,,,,,,,,,4.950859898,5.330069229,4.455388272,4.040329019,5.287649202,6.831766744,6.516116039,6.229602323,6.522828973,6.101628101,6.702078581,6.914321544,6.68465352,5.96294175,5.046983393,5.322642154,7.100141257,84.77545929,18300,0.541607302
395,EST,2016,MEN,46.81310007,29.157036,0.1486849,29740.8394,,,,,,,,,,,,,,5.631682343,6.547048416,5.589690087,4.799486978,5.987477193,8.100436361,7.915051945,7.469087678,7.639986393,6.804373054,6.962413676,6.741872952,5.911793476,4.738777244,3.423182655,2.868494252,2.869145295,,17760,0.46835252
396,EST,2016,WOMEN,53.18689993,48.067318,0.1486849,29740.8394,,,,,,,,,,,,,,4.739045229,5.417791225,4.654954072,3.997123423,4.961808003,6.667411597,6.64305811,6.248388372,6.531175328,6.135073032,6.584466487,6.900202277,6.748351126,6.099259081,5.048047996,5.213078682,7.41076596,,17760,0.54296497
397,FIN,1998,MEN,48.76961471,,,,,97.4,,100,100,100,8.419894237,24408,34.79,296341.2508,30.49796416,70167,971675.5166,6.355769009,6.508831571,6.534878014,6.778348735,6.413341179,6.47019866,7.453015154,7.769582677,7.87535665,8.531599974,7.733014423,5.384109605,4.752562756,4.126137844,3.348754734,2.058582263,1.905916751,72.13851166,25790,0.468705511
398,FIN,1998,WOMEN,51.23038529,,,,,97.4,,100,100,100,8.419894237,24408,34.79,296341.2508,30.49796416,70167,971675.5166,5.82078258,5.948652471,5.938371475,6.169996273,5.842062731,5.896189152,6.813805866,7.109308913,7.264166419,7.899055736,7.223722794,5.283071357,4.945877358,4.726914817,4.653284741,3.723497141,4.741240175,86.74874878,25790,0.51986657
399,FIN,1999,MEN,48.7926883,,,,5.866049767,97.4,,100,100,100,8.035134299,21193,30.51,295100.0535,30.23607694,69457,975986.5809,6.11505735,6.580237904,6.454835553,6.756363466,6.536523286,6.280016678,7.29170915,7.725093656,7.797555387,8.257588386,8.220169624,5.533700446,4.828168686,4.112460606,3.438249736,2.168783566,1.903486518,73.4401474,26040,0.482728032
400,FIN,1999,WOMEN,51.2073117,,,,5.866049767,97.4,,100,100,100,8.035134299,21193,30.51,295100.0535,30.23607694,69457,975986.5809,5.59486125,6.031051331,5.873983663,6.15084231,5.963968383,5.717859231,6.677583052,7.077703786,7.199758532,7.676847328,7.680658001,5.399347281,5.016506631,4.658416495,4.641362787,3.863419419,4.775830519,89.89868164,26040,0.536877776
401,FIN,2000,MEN,48.81651781,29.40193,3.042096,26748.6721,5.72784996,97.4,100,100,100,100,7.595924635,23379,33.41,310360.6655,31.67021454,69976,979976.5175,5.94165313,6.604140129,6.415320673,6.715726031,6.61760467,6.177144396,7.100748723,7.652202617,7.723750266,8.042832244,8.492216232,5.820985573,4.893590642,4.127454317,3.499043267,2.276770942,1.898816147,74.73040771,26420,0.495938372
402,FIN,2000,WOMEN,51.18348219,35.872776,3.042096,26748.6721,5.72784996,97.4,100,100,100,100,7.595924635,23379,33.41,310360.6655,31.67021454,69976,979976.5175,5.433055595,6.0667514,5.849117356,6.116198277,6.045247846,5.6224827,6.507630749,7.020627972,7.138200819,7.500296568,7.947352069,5.646697736,5.068135386,4.626427529,4.616372452,3.97119051,4.824215036,90.4855423,26420,0.545141524
403,FIN,2001,MEN,48.84142448,,,,5.865719795,97.4,100,100,100,100,7.597617699,21547,28.93,293067.0104,29.24607322,74486,1002073.024,5.693843556,6.566642611,6.42424042,6.659202067,6.689359678,6.168097578,6.891407797,7.565505205,7.666608005,7.870821488,8.566966235,6.224475775,4.938997767,4.157065247,3.5224562,2.386309547,2.008000822,76.28457642,25780,0.498280016
404,FIN,2001,WOMEN,51.15857552,,,,5.865719795,97.4,100,100,100,100,7.597617699,21547,28.93,293067.0104,29.24607322,74486,1002073.024,5.196332107,6.041852409,5.871395216,6.070155445,6.112891901,5.618133789,6.320034039,6.954240043,7.096055917,7.362021761,8.045541952,6.014000418,5.098455474,4.622866748,4.553481085,4.025383275,4.99715842,92.93476868,25780,0.549496542
405,FIN,2002,MEN,48.86697219,,,,6.036540031,97.5,100,100,100,100,7.86169662,19830,26.46,303262.211,29.52269395,74955,1027217.27,5.59063188,6.454575822,6.46697956,6.566994515,6.72192349,6.243476752,6.64549919,7.455078644,7.624962759,7.735968369,8.438663709,6.759134706,4.957491681,4.213502882,3.520620627,2.496252383,2.10824303,76.32977295,25510,0.490846303
406,FIN,2002,WOMEN,51.13302781,,,,6.036540031,97.5,100,100,100,100,7.86169662,19830,26.46,303262.211,29.52269395,74955,1027217.27,5.100802511,5.943302409,5.927021855,5.99240666,6.143808307,5.693767286,6.092565827,6.867055024,7.065947871,7.251148548,7.958377301,6.510420867,5.095700771,4.662240407,4.47193799,4.060422612,5.163073754,93.97592163,25510,0.546535253
407,FIN,2003,MEN,48.89308921,29.457676,0.8774385,28982.98858,6.157259941,97.5,100,100,100,100,8.126520787,19065,22.61,295312.2805,28.36042257,84326,1041283.076,5.59432296,6.273354676,6.527453557,6.464730966,6.717069075,6.371527465,6.40212576,7.320231107,7.589198724,7.634861396,8.18242218,7.326922039,4.998517039,4.285913281,3.512504216,2.598976874,2.199868686,79.22997284,28680,0.480711044
408,FIN,2003,WOMEN,51.10691079,36.957314,0.8774385,28982.98858,6.157259941,97.5,100,100,100,100,8.126520787,19065,22.61,295312.2805,28.36042257,84326,1041283.076,5.109385768,5.776035714,6.000223851,5.905929325,6.141534624,5.818859429,5.86321791,6.756227126,7.039672204,7.166795749,7.749969398,7.046335334,5.109086301,4.727303899,4.389430778,4.079220878,5.32077171,95.28206635,28680,0.536567258
409,FIN,2004,MEN,48.91927739,29.973473,0.1871234,31129.12669,6.187119961,97.5,100,100,100,100,7.906339289,25631,29.86,326773.2475,31.10687114,85845,1050485.746,5.632808722,6.062961114,6.564942054,6.388139321,6.686528053,6.499274695,6.219096567,7.16101761,7.544259175,7.554748795,7.918180967,7.781659934,5.1375349,4.358456427,3.520768667,2.683899799,2.285723199,81.74359894,35200,0.486406828
410,FIN,2004,WOMEN,51.08072261,38.462265,0.1871234,31129.12669,6.187119961,97.5,100,100,100,100,7.906339289,25631,29.86,326773.2475,31.10687114,85845,1050485.746,5.151196136,5.578607688,6.050310205,5.844204101,6.117904343,5.942308963,5.688662895,6.61884786,7.00432117,7.099214377,7.52741017,7.48509848,5.215727998,4.791416067,4.332149378,4.086457757,5.466162412,97.94930267,35200,0.544778208
411,FIN,2005,MEN,48.94540394,29.93437,0.6238712,31993.3762,6.050310135,97.5,100,100,100,100,7.099144077,23468,33.25,318849.8635,31.53522082,70582,1011091.266,5.65775682,5.884446268,6.539339846,6.354802592,6.639728113,6.589767079,6.127996594,6.97958746,7.478498496,7.485918836,7.717503378,8.038598201,5.410709998,4.42493141,3.555353018,2.747546043,2.367515849,83.41246796,40100,0.510241838
412,FIN,2005,WOMEN,51.05459606,39.401237,0.6238712,31993.3762,6.050310135,97.5,100,100,100,100,7.099144077,23468,33.25,318849.8635,31.53522082,70582,1011091.266,5.178986244,5.411208573,6.037482583,5.82414345,6.081096432,6.029549407,5.600636442,6.454812365,6.94964891,7.040228654,7.356214899,7.743562488,5.454896912,4.840578533,4.314083772,4.084170631,5.598699704,100.6349869,40100,0.568397123
413,FIN,2006,MEN,48.97143834,30.008163,1.566667,34367.27806,5.924849987,97.5,100,100,100,100,7.422568899,22466,27.29,332295.0799,31.26947417,82312,1062682.02,5.727454334,5.745291447,6.453397738,6.367036706,6.61006253,6.657731344,6.118516587,6.767926782,7.390058963,7.413506447,7.52935095,8.102576167,5.790793496,4.447244901,3.573768069,2.768737771,2.536545768,84.12664795,42740,0.50196323
414,FIN,2006,WOMEN,51.02856166,40.362099,1.566667,34367.27806,5.924849987,97.5,100,100,100,100,7.422568899,22466,27.29,332295.0799,31.26947417,82312,1062682.02,5.251414281,5.281305873,5.965767629,5.846349791,6.050800853,6.09261195,5.586422905,6.259819202,6.877999603,6.982230284,7.202871078,7.836201503,5.809811497,4.846485324,4.292395468,4.01520201,5.80231075,102.8737488,42740,0.560571478
415,FIN,2007,MEN,48.99764402,31.142788,2.510666,37696.79304,5.67343998,97.5,100,100,100,100,6.950301527,24323,29.94,337633.5537,31.82974059,81245,1060748.682,5.78357289,5.6470116,6.306473583,6.420345282,6.545696605,6.70621872,6.198572829,6.530480326,7.284129151,7.373847415,7.383015705,7.976835815,6.303815549,4.458986157,3.613538867,2.773369123,2.694090382,84.44965363,46040,0.509205887
416,FIN,2007,WOMEN,51.00235598,41.661633,2.510666,37696.79304,5.67343998,97.5,100,100,100,100,6.950301527,24323,29.94,337633.5537,31.82974059,81245,1060748.682,5.310323695,5.191268762,5.832396413,5.91185272,5.989902721,6.135566449,5.658458525,6.031129701,6.791904413,6.950039858,7.081566507,7.750561227,6.301362563,4.835103182,4.31425173,3.936029346,5.978282189,103.9629669,46040,0.571060675
417,FIN,2008,MEN,49.02382545,31.022511,4.065952,39969.39226,5.838059902,97.5,100,100,100,100,6.62889475,27781,35.88,355948.6232,34.76015978,77432,1024013.196,5.820703691,5.596011991,6.116598889,6.487915344,6.459886396,6.738182022,6.334158737,6.303292385,7.153976698,7.354358751,7.275601625,7.726748818,6.851869887,4.507330854,3.665465499,2.775555997,2.832342415,85.03056335,49920,0.530936341
418,FIN,2008,WOMEN,50.97617455,42.23674,4.065952,39969.39226,5.838059902,97.5,100,100,100,100,6.62889475,27781,35.88,355948.6232,34.76015978,77432,1024013.196,5.351046008,5.147902876,5.654341028,5.993146454,5.912501323,6.160779179,5.785320226,5.803536365,6.683220982,6.933268827,6.990572226,7.543435719,6.837763161,4.853937175,4.361437688,3.860899501,6.126891261,105.6071014,49920,0.585963519
419,FIN,2009,MEN,49.05002975,31.355534,-1.22e-14,37823.02353,6.486219883,97.6,100,100,100,100,6.824643528,21699,30.11,313358.7047,32.70902347,72069,958019.138,5.84419326,5.580624346,5.925206263,6.519772248,6.38441986,6.754187166,6.472606882,6.136916171,6.996997215,7.330741782,7.19359589,7.461667647,7.289910924,4.657579829,3.719118801,2.789091063,2.943370652,82.51438141,48590,0.521322099
420,FIN,2009,WOMEN,50.94997025,43.27985,-1.22e-14,37823.02353,6.486219883,97.6,100,100,100,100,6.824643528,21699,30.11,313358.7047,32.70902347,72069,958019.138,5.378876548,5.139941089,5.472812275,6.039512519,5.84936339,6.170442097,5.915269019,5.629310592,6.54478901,6.911421218,6.918217506,7.31490033,7.277979952,4.972678921,4.409799293,3.810623811,6.244062432,101.5944366,48590,0.587314784
421,FIN,2010,MEN,49.07635119,32.415871,1.184135,38774.82861,6.544209957,97.6,100,100,100,100,7.251961323,24195,29.99,354883.9621,33.60634611,80674,1056002.818,5.857752026,5.577080891,5.76923296,6.483499416,6.343714482,6.74943636,6.583183048,6.059625622,6.818892118,7.28389253,7.129335431,7.25233554,7.533956043,4.937586654,3.775370434,2.81920503,3.025901415,84.95654297,49330,0.510299305
422,FIN,2010,WOMEN,50.92364881,43.969322,1.184135,38774.82861,6.544209957,97.6,100,100,100,100,7.251961323,24195,29.99,354883.9621,33.60634611,80674,1056002.818,5.396579557,5.143656634,5.325471289,6.017450254,5.823046179,6.162411577,6.016535326,5.540040396,6.377236864,6.86829746,6.857794077,7.131430989,7.535902722,5.224536342,4.451311697,3.796442244,6.331856394,103.7122574,49330,0.571150508
423,FIN,2011,MEN,49.10244318,33.023373,3.416809,40683.33742,6.477700233,97.6,100,100,100,100,6.800210143,24175,32.89,352692.4336,35.28003015,73501,999694.2521,5.903110403,5.587531634,5.664168413,6.407711444,6.371433678,6.697933566,6.660937803,6.055250281,6.612831975,7.190857701,7.08289356,7.075184535,7.560059541,5.29285037,3.823940982,2.84905162,3.164252495,86.00161743,49910,0.530727718
424,FIN,2011,WOMEN,50.89755682,45.724716,3.416809,40683.33742,6.477700233,97.6,100,100,100,100,6.800210143,24175,32.89,352692.4336,35.28003015,73501,999694.2521,5.442925098,5.160350449,5.224586874,5.953754149,5.861446187,6.119011649,6.094512853,5.535925734,6.181425247,6.792692068,6.813763948,6.972240532,7.591819444,5.565491988,4.473618589,3.785209727,6.431225465,105.6531219,49910,0.588262777
425,FIN,2012,MEN,49.12852038,33.281662,2.808332,40619.93702,7.185100079,97.6,100,100,100,100,6.653857031,28560,40.56,392202.2578,38.83071807,70411,1010030.917,5.875382993,5.626860441,5.592415493,6.265408097,6.450718907,6.620424199,6.721051579,6.138721385,6.39025223,7.07873754,7.068434139,6.949644194,7.418674576,5.761594335,3.863136235,2.898865723,3.279677932,84.61070251,48670,0.546547972
426,FIN,2012,WOMEN,50.87147962,46.156898,2.808332,40619.93702,7.185100079,97.6,100,100,100,100,6.653857031,28560,40.56,392202.2578,38.83071807,70411,1010030.917,5.421362535,5.203688761,5.159384122,5.818796933,5.954035027,6.050161567,6.151735398,5.619280798,5.959772841,6.701657647,6.797856818,6.855452848,7.480910874,6.031277622,4.481450519,3.817607244,6.495568447,102.3317108,48670,0.602180807
427,FIN,2013,MEN,49.15509038,34.131176,1.478288,41293.29362,7.170390129,97.6,100,100,100,100,6.564407681,25629,35.97,381486.6702,38.53528602,71257,989967.1434,5.806298071,5.689435685,5.548961336,6.081633783,6.542085801,6.539990286,6.758747092,6.276329586,6.180534611,6.945659552,7.066226509,6.866441598,7.175754591,6.25301698,3.928978504,2.963806713,3.376099303,82.61403656,49220,0.550007515
428,FIN,2013,WOMEN,50.84490962,47.075142,1.478288,41293.29362,7.170390129,97.6,100,100,100,100,6.564407681,25629,35.97,381486.6702,38.53528602,71257,989967.1434,5.360744334,5.26730103,5.126105049,5.636335156,6.062853374,5.977766788,6.184839755,5.756512723,5.74403191,6.589724565,6.793288434,6.774368245,7.262277593,6.532312825,4.513821686,3.876395816,6.541320716,99.88497925,49220,0.608057855
